,churn,suceessful,revenue,covid_cases_zip,reviews_per_month,review_scores_rating,number_of_reviews_ltm,number_of_reviews,calculated_host_listings_count,calculated_host_listings_count_entire_homes,host_response_time,host_response_rate,host_acceptance_rate,cleaning_fee,maximum_minimum_nights,minimum_nights_avg_ntm,availability_365,review_scores_checkin
5357,0,0,2800,34.0,0.38,100.0,2,2,1,1,3.5,100.0,80.38850833333333,150.0,4.0,1.0999999999999999,356,10.0
5358,0,0,2275,35.0,1.23,91.0,12,17,1,1,1.0,76.35730000000001,86.38850833333333,35.0,30.0,30.0,89,10.0
5359,0,1,5986,35.0,3.52,99.0,21,21,1,1,3.5,99.46432499999999,99.055175,30.0,2.0,1.05,122,10.0
5360,0,2,8319,59.0,0.76,76.66666666666667,9,9,4,4,4.0,100.0,98.055175,170.0,2.0,1.6000000000000003,27,9.0
5361,0,2,13707,35.0,3.4,94.83333333333333,40,45,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,2.0,274,9.0
5362,0,1,6033,35.0,2.81,96.33333333333333,32,36,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,1.8,296,10.0
5363,0,0,4187,35.0,2.23,95.33333333333333,26,30,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,1.8,296,10.0
5364,0,0,5494,35.0,0.82,88.0,9,11,112,111,3.8333333333333335,97.0,98.22184166666666,91.0,2.0,2.0,284,10.0
5365,0,0,7350,35.0,1.43,92.0,15,19,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,2.0,291,9.0
5366,0,1,9833,35.0,2.24,91.83333333333333,25,30,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,2.0,232,10.0
5367,0,0,5000,76.0,0.77,100.0,5,5,1,0,1.8333333333333333,90.96432499999999,79.88850833333333,90.95796,5.0,5.0,363,10.0
5368,0,0,4888,35.0,1.39,88.0,14,18,21,10,4.0,100.0,98.72184166666666,99.0,30.0,30.0,270,10.0
5369,0,1,16210,22.0,0.29,98.53751666666666,1,1,1,1,3.8333333333333335,100.0,48.888508333333334,125.0,30.0,30.0,180,10.0
5370,1,0,0,24.0,2.188318,95.61255,0,0,1,1,0.75,40.9464875,97.165525,200.0,3.0,3.0,365,9.872224000000001
5371,0,0,2520,23.0,4.11,97.33333333333333,49,49,2,0,4.0,100.0,98.22184166666666,20.0,1.0,1.0,70,10.0
5372,0,0,714,0.0,3.9,89.0,33,33,7,7,0.0,30.0,94.33105,100.0,30.0,30.0,121,9.0
5373,1,2,4845,5.0,0.1,95.61255,1,1,3,3,1.5,98.392975,100.0,120.0,30.0,30.0,338,9.872224000000001
5374,0,2,9828,5.0,0.09,100.0,1,1,3,3,1.6666666666666667,98.92865,86.555175,120.0,30.0,30.0,365,10.0
5375,1,0,1000,30.0,0.28,99.12251,1,1,3,3,2.2,98.71438,100.0,190.0,2.0,2.0,365,6.0
5376,0,5,23700,34.0,5.27,98.0,64,65,1,1,4.0,96.6,97.06621,40.0,3.4,1.42,31,10.0
5377,0,0,6395,35.0,4.05,100.0,46,55,1,1,4.0,100.0,99.055175,0.0,8.0,3.1333333333333333,298,10.0
5378,0,0,2000,34.0,0.41,86.24502,1,1,2,1,3.8,100.0,95.66621,0.0,30.0,30.0,365,10.0
5379,0,3,13350,46.0,1.59,100.0,16,22,1,1,4.0,100.0,99.055175,77.0,1.0,1.0,178,10.0
5380,0,3,10465,8.0,0.61,100.0,4,4,2,2,4.0,100.0,97.44368333333334,299.0,1.0,1.0,161,10.0
5381,0,6,17100,24.0,0.09,95.61255,1,1,1,1,1.0,96.78595,99.055175,80.0,30.0,30.0,290,9.872224000000001
5382,0,3,11850,76.0,2.03,97.16666666666667,25,26,1,1,2.5,96.55964166666666,96.38850833333333,100.0,30.0,30.0,112,10.0
5383,0,0,5548,35.0,3.65,92.0,42,48,3,1,4.0,100.0,97.88850833333333,65.0,1.6666666666666667,1.0666666666666667,213,9.0
5384,0,5,12397,59.0,0.24,87.0,2,3,1,1,1.0,96.78595,78.88850833333333,155.0,30.0,30.0,0,7.0
5385,0,0,1424,35.0,2.37,93.16666666666667,25,33,2,2,4.0,100.0,98.22184166666666,75.0,1.5,1.0166666666666666,54,10.0
5386,0,3,5580,23.0,3.85,100.0,46,48,1,1,4.0,100.0,93.72184166666666,40.0,2.6666666666666665,1.0166666666666666,56,10.0
5387,0,4,13160,5.0,1.29,89.16666666666667,14,17,10,10,4.0,94.0,99.055175,175.0,2.0,2.0,327,10.0
5388,0,0,2200,35.0,0.33,98.53751666666666,1,1,1,1,3.1666666666666665,99.46432499999999,99.055175,150.0,16.166666666666668,12.533333333333333,237,10.0
5389,0,1,7482,30.0,1.09,84.33333333333333,13,13,1,1,4.0,100.0,99.055175,95.0,6.666666666666667,6.666666666666667,67,10.0
5390,0,0,1990,0.0,0.92,100.0,6,6,31,3,4.0,100.0,94.33105,0.0,2.0,1.0,307,10.0
5391,0,0,2990,0.0,2.188318,95.61255,0,0,31,3,4.0,100.0,94.33105,0.0,2.0,1.0,307,9.872224000000001
5392,0,1,4640,22.0,2.53,100.0,14,14,1,1,4.0,100.0,96.06621,35.0,2.0,2.0,89,10.0
5393,0,0,6800,35.0,2.09,90.83333333333333,23,28,6,6,3.6666666666666665,94.0,99.055175,150.0,6.666666666666667,6.666666666666667,150,10.0
5394,0,0,3069,35.0,2.94,96.16666666666667,37,41,4,4,4.0,99.66666666666667,99.055175,90.0,2.6666666666666665,1.2166666666666668,180,9.0
5395,1,0,825,35.0,2.188318,95.61255,0,0,2,2,3.25,99.1964875,93.75,75.0,30.0,30.0,177,9.872224000000001
5396,0,2,11300,35.0,2.188318,95.61255,0,0,1,1,1.5,97.321625,94.33105,90.95796,30.0,30.0,364,9.872224000000001
5397,0,0,1935,34.0,0.85,87.66666666666667,8,8,3,3,3.3333333333333335,99.46432499999999,99.055175,280.0,2.0,2.0,180,10.0
5398,0,6,63000,35.0,2.188318,95.61255,0,0,1,0,1.3333333333333333,97.321625,99.055175,90.95796,6.0,6.0,0,9.872224000000001
5399,0,0,2002,0.0,1.31,89.0,13,13,5,5,4.0,100.0,97.165525,100.0,17.0,16.85,63,10.0
5400,0,0,4200,23.0,4.18,90.83333333333333,43,57,1,1,4.0,100.0,95.38850833333333,90.95796,1.0,1.0,137,10.0
5401,0,5,56250,34.0,2.48,96.83333333333333,28,34,2,2,4.0,95.0,99.055175,175.0,7.333333333333333,7.333333333333333,323,10.0
5402,0,1,3700,34.0,0.51,97.0,4,7,3,3,3.3333333333333335,99.46432499999999,99.055175,160.0,2.0,2.0,180,10.0
5403,0,0,765,34.0,0.59,91.16666666666667,4,8,3,3,3.3333333333333335,99.46432499999999,99.055175,125.0,2.0,2.0,180,10.0
5404,0,1,8300,5.0,3.87,97.33333333333333,44,52,2,2,4.0,100.0,98.22184166666666,50.0,2.1666666666666665,1.7666666666666668,237,10.0
5405,0,1,7250,59.0,1.85,95.33333333333333,22,22,1,1,3.1666666666666665,82.464325,97.72184166666666,200.0,2.0,2.0,178,10.0
5406,0,0,5600,30.0,2.27,97.83333333333333,26,31,1,0,4.0,100.0,99.055175,25.0,1.0,1.0,178,10.0
5407,0,4,21760,5.0,2.95,95.66666666666667,36,38,5,5,4.0,100.0,99.055175,225.0,2.0,2.0,0,10.0
5408,0,0,3000,34.0,1.86,95.0,23,25,12,11,4.0,100.0,99.055175,75.0,2.0,1.8500000000000003,92,10.0
5409,0,5,18980,76.0,2.32,100.0,26,29,1,1,2.8333333333333335,99.46432499999999,95.38850833333333,100.0,1.0,1.0,0,10.0
5410,0,0,3630,23.0,0.98,96.66666666666667,12,13,1,1,3.8333333333333335,94.83333333333333,85.88850833333333,150.0,3.3333333333333335,1.8499999999999999,344,10.0
5411,0,0,2990,23.0,2.99,99.0,31,40,1,1,3.8333333333333335,100.0,99.055175,95.0,2.1666666666666665,2.0,95,10.0
5412,0,6,25740,30.0,0.08,100.0,0,1,1,1,1.0,96.78595,59.055175,155.0,30.0,30.0,0,10.0
5413,0,2,14850,53.0,1.54,99.0,15,21,1,1,3.0,98.92865,99.055175,125.0,16.833333333333332,16.066666666666666,98,10.0
5414,0,2,7050,35.0,0.37,92.0,3,5,1,1,3.3333333333333335,86.33333333333333,97.72184166666666,60.0,2.0,2.0,180,10.0
5415,0,4,14820,46.0,1.42,98.83333333333333,16,16,1,1,2.0,99.46432499999999,87.22184166666666,80.0,3.0,3.0,111,10.0
5416,0,1,7350,23.0,2.52,97.83333333333333,29,32,1,1,4.0,100.0,88.22184166666666,125.0,2.0,2.0,85,10.0
5417,0,1,4290,22.0,2.39,94.5,29,30,1,1,4.0,100.0,99.25,195.0,3.5,2.45,255,10.0
5418,0,4,14883,5.0,1.6,94.16666666666667,19,20,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,2.0,270,10.0
5419,0,4,14145,5.0,2.41,89.66666666666667,28,32,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,2.0,280,10.0
5420,0,4,15092,5.0,2.98,95.16666666666667,36,36,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,2.0,279,10.0
5421,1,1,7521,5.0,0.96,82.2,11,13,112,111,3.8,96.4,99.0,91.0,2.0,2.0,278,10.0
5422,0,3,12143,5.0,1.65,86.33333333333333,18,21,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,2.0,267,10.0
5423,0,0,3800,34.0,0.55,93.16666666666667,6,7,1,1,3.1666666666666665,99.46432499999999,99.055175,90.95796,2.0,2.0,202,10.0
5424,0,1,25470,0.0,1.35,94.0,10,10,1,1,4.0,100.0,94.33105,200.0,1.0,1.0,10,10.0
5425,0,0,7259,35.0,3.37,92.83333333333333,40,42,1,1,4.0,100.0,96.555175,40.0,2.6666666666666665,2.0,73,10.0
5426,0,3,8800,59.0,4.78,100.0,57,59,1,1,4.0,96.66666666666667,97.72184166666666,0.0,1.0,1.0,0,10.0
5427,0,0,3000,76.0,2.36,100.0,28,29,1,0,3.5,99.46432499999999,97.38850833333333,35.0,3.0,3.0,180,10.0
5428,0,0,3255,23.0,0.82,96.0,10,11,2,2,2.3333333333333335,98.39297499999999,96.72184166666666,75.0,30.0,30.0,179,10.0
5429,0,2,7980,19.0,3.46,92.25,40,40,1,0,4.0,95.0,95.0827625,40.0,1.0,1.0,0,10.0
5430,0,2,10000,24.0,0.3,100.0,2,4,1,1,2.0,97.85730000000001,99.055175,100.0,30.0,30.0,90,10.0
5431,0,0,800,5.0,0.65,77.0,7,8,1,1,3.4,88.0,95.46621,100.0,1.0,1.0,365,9.0
5432,0,0,2482,22.0,2.59,100.0,30,30,2,1,4.0,100.0,97.06621,29.0,2.0,2.0,84,10.0
5433,0,6,17800,34.0,1.12,95.0,13,15,1,0,3.0,98.92865,91.555175,50.0,1.8333333333333333,1.8333333333333333,66,10.0
5434,0,2,8475,5.0,4.76,99.5,51,64,1,1,3.8333333333333335,99.16666666666667,92.22184166666666,100.0,1.0,1.0,112,10.0
5435,0,0,8580,35.0,2.04,97.0,23,23,1,1,4.0,100.0,99.055175,75.0,2.6666666666666665,2.0833333333333335,173,10.0
5436,0,3,11926,5.0,3.54,98.83333333333333,42,46,4,4,4.0,96.16666666666667,98.22184166666666,50.0,2.0,1.3,0,10.0
5437,0,0,0,0.0,2.188318,95.61255,0,0,1,1,3.0,100.0,94.33105,100.0,30.0,30.0,345,9.872224000000001
5438,0,0,8639,30.0,5.2,99.33333333333333,62,66,1,1,4.0,100.0,98.555175,70.0,1.0,1.0,215,10.0
5439,0,2,12750,34.0,1.13,100.0,8,8,1,1,3.5,100.0,94.555175,150.0,2.0,2.0,353,10.0
5440,0,4,14455,35.0,0.74,100.0,8,9,2,2,3.8333333333333335,100.0,94.88850833333333,200.0,4.0,2.816666666666667,346,10.0
5441,0,4,10000,72.0,1.66,97.83333333333333,20,21,9,9,4.0,100.0,97.38850833333333,150.0,2.8333333333333335,2.05,180,10.0
5442,0,2,19303,35.0,1.47,98.83333333333333,16,16,4,4,4.0,100.0,94.72184166666666,75.0,3.0,2.266666666666667,59,10.0
5443,1,0,2183,59.0,0.67,94.4,8,8,7,2,3.8,100.0,96.6,35.0,3.6,2.3600000000000003,90,10.0
5444,0,1,4482,59.0,2.69,93.5,32,33,1,1,3.8333333333333335,94.16666666666667,99.055175,55.0,1.0,1.0,0,10.0
5445,0,6,41958,34.0,2.188318,95.61255,0,0,43,43,3.6666666666666665,92.83333333333333,98.72184166666666,78.0,3.0,2.1999999999999997,0,9.872224000000001
5446,0,0,4857,35.0,1.56,96.0,18,20,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,1.8,296,10.0
5447,0,3,12217,35.0,2.08,96.16666666666667,23,27,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,2.0,256,10.0
5448,0,3,54312,35.0,2.188318,95.61255,0,0,1,1,1.0,96.78595,94.33105,0.0,3.8333333333333335,1.5833333333333333,0,9.872224000000001
5449,0,2,5400,59.0,1.29,93.33333333333333,14,16,1,1,3.5,99.46432499999999,99.055175,25.0,30.0,30.0,342,10.0
5450,0,0,2250,23.0,2.94,96.16666666666667,33,38,1,1,4.0,100.0,92.72184166666666,50.0,2.0,2.0,178,10.0
5451,0,5,75480,30.0,1.54,100.0,18,19,2,2,3.8333333333333335,100.0,96.72184166666666,300.0,3.0,2.2166666666666663,233,10.0
5452,0,0,5500,0.0,2.67,95.0,24,24,1,1,4.0,90.0,95.665525,75.0,3.0,2.7,14,10.0
5453,0,1,7864,3.0,1.04,94.75,10,10,180,179,3.75,97.5,97.8327625,91.0,2.0,2.0,27,10.0
5454,0,0,300,29.0,0.44,64.5,2,6,5,5,1.6666666666666667,87.35730000000001,72.72184166666666,40.0,30.0,30.0,365,8.0
5455,0,0,5125,35.0,1.62,100.0,19,21,1,1,3.1666666666666665,96.13099166666666,91.055175,100.0,1.0,1.0,89,10.0
5456,0,0,3040,59.0,1.69,98.66666666666667,20,20,1,1,3.5,99.46432499999999,91.72184166666666,150.0,2.0,2.0,180,10.0
5457,0,6,26400,35.0,1.42,91.83333333333333,17,17,2,2,3.5,99.46432499999999,99.055175,60.0,2.0,2.0,0,10.0
5458,0,3,12400,46.0,0.36,100.0,4,4,1,1,3.3333333333333335,87.5,99.055175,125.0,3.0,3.0,262,10.0
5459,0,4,21250,23.0,0.31,100.0,3,4,3,1,4.0,100.0,79.555175,100.0,4.333333333333333,3.0666666666666664,267,10.0
5460,1,2,10150,5.0,2.188318,95.61255,0,0,1,1,3.5,100.0,100.0,0.0,2.0,2.0,0,9.872224000000001
5461,0,6,56538,46.0,0.43,100.0,4,4,1,1,2.8333333333333335,98.92865,99.055175,125.0,2.0,1.0999999999999999,127,10.0
5462,0,3,9916,35.0,1.86,98.83333333333333,14,14,1,1,3.3333333333333335,99.46432499999999,94.72184166666666,50.0,2.0,2.0,0,10.0
5463,0,1,8400,5.0,1.43,100.0,14,14,2,2,3.3333333333333335,99.46432499999999,99.055175,75.0,30.0,30.0,130,10.0
5464,1,2,3323,72.0,4.24,94.0,48,57,4,1,4.0,100.0,98.86621,20.0,1.2,1.0,5,10.0
5465,0,1,7540,5.0,1.93,99.0,24,25,6,3,3.8333333333333335,100.0,99.055175,50.0,3.3333333333333335,2.066666666666667,174,10.0
5466,0,3,15053,23.0,0.77,99.0,8,10,1,1,3.5,99.46432499999999,60.72184166666667,25.0,2.0,2.0,24,10.0
5467,0,0,3600,5.0,2.188318,95.61255,0,0,1,1,0.6666666666666666,71.19063333333334,36.055175,130.0,30.0,30.0,361,9.872224000000001
5468,0,4,11640,34.0,2.83,99.0,34,34,2,2,4.0,100.0,98.72184166666666,40.0,4.0,3.783333333333333,75,10.0
5469,0,5,59334,35.0,1.09,100.0,9,9,2,2,3.8333333333333335,100.0,96.72184166666666,300.0,3.0,2.6999999999999997,348,10.0
5470,0,3,10246,35.0,3.2,94.16666666666667,36,42,2,2,4.0,100.0,99.055175,60.0,2.8333333333333335,1.8833333333333335,80,10.0
5471,1,1,22360,34.0,0.38,92.0,2,5,3,3,4.0,100.0,100.0,160.0,30.0,4.4,323,10.0
5472,1,3,10925,35.0,1.99,94.4,9,9,11,11,4.0,95.0,100.0,85.0,24.4,12.599999999999998,0,10.0
5473,0,1,6976,35.0,4.77,94.66666666666667,53,63,2,2,4.0,100.0,99.055175,60.0,4.333333333333333,1.1333333333333333,93,10.0
5474,1,1,6123,26.0,3.84,99.0,41,41,1,1,4.0,100.0,98.0,90.0,1.5,1.0,28,10.0
5475,0,0,2409,0.0,1.95,92.0,15,15,1,1,4.0,100.0,94.33105,125.0,30.0,27.1,213,9.0
5476,0,0,5950,24.0,1.06,97.66666666666667,13,14,1,1,3.1666666666666665,86.33333333333333,99.055175,125.0,3.0,2.6999999999999997,351,9.0
5477,0,0,7548,5.0,2.93,99.0,37,38,1,1,4.0,100.0,97.555175,90.95796,2.0,2.0,160,10.0
5478,0,0,6766,46.0,2.71,94.66666666666667,33,35,12,11,4.0,100.0,99.055175,75.0,2.3333333333333335,1.8833333333333335,88,10.0
5479,0,0,5100,76.0,2.98,92.16666666666667,36,36,12,12,4.0,100.0,99.055175,75.0,2.5,1.8499999999999999,88,10.0
5480,0,1,7080,76.0,4.6,98.16666666666667,42,42,1,1,4.0,100.0,98.22184166666666,55.0,1.0,1.0,81,10.0
5481,0,5,25900,5.0,3.8,93.33333333333333,44,50,1,1,4.0,100.0,98.22184166666666,150.0,3.0,2.6,140,10.0
5482,0,1,10309,35.0,0.11,100.0,1,1,24,0,3.6666666666666665,100.0,99.055175,0.0,3.0,1.4500000000000002,273,10.0
5483,0,4,16770,35.0,2.39,81.66666666666667,22,22,24,0,3.6666666666666665,100.0,99.055175,0.0,3.0,1.3833333333333335,268,9.0
5484,0,3,16641,35.0,2.41,81.33333333333333,21,21,24,0,3.6666666666666665,100.0,99.055175,0.0,2.0,1.0833333333333333,269,8.0
5485,1,0,115,5.0,0.12,100.0,1,1,1,1,1.0,96.78595,86.0,259.0,30.0,30.0,89,10.0
5486,0,6,31825,35.0,2.49,100.0,27,27,5,5,4.0,99.33333333333333,98.72184166666666,315.0,5.666666666666667,3.366666666666667,338,10.0
5487,0,4,13250,72.0,1.3,92.33333333333333,15,15,5,5,4.0,100.0,99.055175,125.0,1.0,1.0,66,10.0
5488,0,5,23199,59.0,0.92,100.0,11,11,5,5,4.0,100.0,99.055175,125.0,1.0,1.0,89,10.0
5489,0,5,16775,5.0,3.21,98.0,37,37,4,4,4.0,98.33333333333333,98.38850833333333,125.0,2.0,2.0,335,10.0
5490,0,0,2982,5.0,0.88,83.66666666666667,10,10,2,2,3.6666666666666665,94.5,91.88850833333333,100.0,1.0,1.0,360,9.0
5491,0,0,3850,34.0,4.29,95.83333333333333,44,44,4,4,4.0,100.0,99.055175,75.0,3.0,1.5166666666666666,353,10.0
5492,0,2,7823,34.0,0.65,93.83333333333333,7,8,1,1,3.8333333333333335,100.0,99.055175,25.0,30.0,30.0,2,10.0
5493,0,5,43775,35.0,2.08,98.16666666666667,23,23,2,2,4.0,100.0,87.72184166666666,200.0,4.0,3.016666666666667,139,10.0
5494,0,0,5000,35.0,1.56,98.0,19,20,1,0,3.5,92.13099166666666,81.055175,50.0,1.8333333333333333,1.8333333333333333,180,10.0
5495,0,1,9450,5.0,2.57,99.5,26,26,2,2,4.0,100.0,98.055175,30.0,3.3333333333333335,2.066666666666667,137,10.0
5496,0,4,18800,34.0,0.87,94.33333333333333,10,11,1,1,3.3333333333333335,99.46432499999999,99.055175,150.0,2.0,2.0,33,10.0
5497,0,6,23630,34.0,0.53,100.0,4,4,6,1,4.0,100.0,99.055175,40.0,2.0,2.0,0,10.0
5498,0,2,9350,34.0,2.11,96.33333333333333,15,15,1,1,3.3333333333333335,99.46432499999999,99.055175,25.0,3.3333333333333335,2.6666666666666665,346,10.0
5499,1,2,15480,35.0,2.188318,95.61255,0,0,1,1,4.0,100.0,75.0,175.0,30.0,30.0,209,9.872224000000001
5500,0,2,13090,5.0,2.64,96.66666666666667,28,28,1,1,4.0,100.0,99.055175,100.0,1.0,1.0,163,10.0
5501,0,4,27200,34.0,1.63,100.0,19,20,2,2,4.0,100.0,98.88850833333333,180.0,4.666666666666667,3.1,276,10.0
5502,0,2,15025,35.0,2.49,100.0,29,32,37,37,4.0,99.66666666666667,98.22184166666666,99.0,4.0,2.8666666666666667,287,10.0
5503,0,3,14820,24.0,0.93,90.0,9,12,3,3,4.0,100.0,100.0,185.0,3.6,2.66,238,10.0
5504,0,1,8500,46.0,1.2,100.0,14,15,6,6,3.5,95.46432499999999,92.055175,175.0,2.8333333333333335,2.0,201,10.0
5505,0,5,16000,76.0,2.188318,95.61255,0,0,1,1,3.8333333333333335,100.0,99.055175,150.0,30.0,30.0,246,9.872224000000001
5506,0,4,33180,30.0,1.7,100.0,20,20,8,8,4.0,97.5,95.555175,240.0,25.666666666666668,11.966666666666667,328,10.0
5507,0,1,4995,23.0,1.86,87.83333333333333,22,24,1,1,4.0,100.0,99.055175,115.0,1.0,1.0,348,10.0
5508,0,0,1470,30.0,0.43,100.0,5,5,1,1,1.6,97.42876000000001,98.86621,135.0,30.0,30.0,365,10.0
5509,0,0,6150,76.0,2.14,100.0,22,22,1,1,3.8333333333333335,98.33333333333333,95.555175,65.0,2.0,2.0,179,10.0
5510,0,5,17300,35.0,0.29,98.53751666666666,1,1,3,2,2.3333333333333335,89.42865,88.72184166666666,75.0,4.0,4.0,0,10.0
5511,0,1,9000,35.0,1.93,100.0,23,25,14,14,4.0,94.33333333333333,98.38850833333333,100.0,2.6666666666666665,2.2166666666666663,351,10.0
5512,0,5,30745,27.0,2.188318,95.61255,0,0,1,0,1.4,50.714380000000006,63.06621,80.0,1.0,1.0,0,9.872224000000001
5513,0,1,4250,92.0,2.24,95.16666666666667,27,27,1,1,4.0,100.0,99.055175,120.0,1.8333333333333333,1.8333333333333333,90,10.0
5514,0,6,29295,35.0,2.188318,95.61255,0,0,2,2,3.5,91.0,77.055175,100.0,3.0,3.0,37,9.872224000000001
5515,0,0,4040,35.0,5.02,98.16666666666667,52,52,1,1,3.8333333333333335,98.33333333333333,98.88850833333333,75.0,1.3333333333333333,1.1333333333333335,170,10.0
5516,0,3,19110,24.0,1.2,92.2,13,13,3,3,4.0,100.0,100.0,185.0,3.4,2.52,227,10.0
5517,0,4,51765,24.0,2.17,93.8,26,28,3,3,4.0,100.0,100.0,350.0,3.6,2.8400000000000003,217,10.0
5518,0,3,27600,59.0,0.9,100.0,10,10,1,1,2.0,97.85730000000001,80.22184166666666,120.0,16.0,16.0,86,10.0
5519,1,0,1400,35.0,0.4,93.0,3,3,6,0,3.0,100.0,97.25,55.0,30.0,30.0,365,10.0
5520,0,4,29400,35.0,0.83,100.0,10,10,4,4,3.1666666666666665,82.16666666666667,99.055175,90.95796,3.0,2.033333333333333,160,10.0
5521,0,3,11390,22.0,1.02,89.8,11,11,1,1,4.0,88.6,98.06621,299.0,3.0,2.3,324,9.0
5522,0,0,3400,35.0,2.6,94.0,30,33,1,1,3.5,95.0,98.555175,100.0,30.0,30.0,0,10.0
5523,0,0,597,35.0,0.44,100.0,5,5,1,1,1.5,84.02396666666668,70.88850833333333,120.0,30.0,30.0,365,10.0
5524,0,2,12512,46.0,0.87,95.33333333333333,10,11,1,1,2.3333333333333335,94.63099166666666,81.72184166666666,90.0,16.0,15.85,84,10.0
5525,0,5,14620,34.0,1.99,94.0,24,24,1,1,2.0,97.85730000000001,99.055175,50.0,30.0,30.0,158,10.0
5526,1,4,25200,46.0,2.188318,95.61255,0,0,3,1,2.5,99.1964875,100.0,100.0,3.0,3.0,0,9.872224000000001
5527,1,0,1300,24.0,1.04,99.12251,4,4,1,1,4.0,100.0,100.0,80.0,2.0,2.0,90,10.0
5528,0,1,5795,34.0,1.07,100.0,13,13,1,1,4.0,98.33333333333333,99.055175,90.95796,3.0,3.0,325,10.0
5529,0,3,18063,30.0,3.4,96.0,40,43,1,1,4.0,100.0,99.055175,75.0,2.0,1.3,141,10.0
5530,0,0,3564,35.0,1.59,98.83333333333333,16,16,1,1,4.0,100.0,99.055175,150.0,1.8333333333333333,1.5166666666666666,233,10.0
5531,0,0,4165,24.0,1.97,100.0,22,25,12,11,4.0,100.0,99.055175,75.0,2.8333333333333335,1.866666666666667,92,10.0
5532,0,0,8000,35.0,1.95,100.0,22,22,1,1,4.0,100.0,99.055175,99.0,2.0,1.2666666666666666,349,10.0
5533,0,0,4000,46.0,0.14,100.0,1,1,1,1,2.0,98.92865,99.055175,90.95796,2.0,2.0,88,10.0
5534,0,1,7050,59.0,1.68,100.0,11,11,1,0,3.5,99.46432499999999,89.555175,35.0,2.0,1.1833333333333333,0,10.0
5535,0,4,25200,35.0,0.17,100.0,1,1,1,1,1.8333333333333333,88.46432499999999,57.388508333333334,30.0,3.5,3.5,0,10.0
5536,1,0,690,76.0,0.76,77.0,8,8,1,1,1.2,92.42876000000001,96.8,155.0,30.0,30.0,89,9.0
5537,0,0,2970,0.0,0.54,60.0,4,4,7,7,0.0,30.0,94.33105,80.0,30.0,30.0,0,4.0
5538,0,0,198,0.0,1.15,68.0,7,7,7,7,0.0,30.0,94.33105,75.0,30.0,30.0,161,9.0
5539,0,1,8175,34.0,2.16,100.0,12,12,2,2,4.0,99.0,96.555175,35.0,4.666666666666667,3.633333333333333,0,10.0
5540,0,1,10788,35.0,0.08,100.0,1,1,5,5,3.6666666666666665,95.0,99.055175,100.0,1.0,1.0,0,10.0
5541,1,0,8380,35.0,3.1,96.8,38,39,1,1,4.0,100.0,100.0,175.0,3.0,1.32,149,10.0
5542,0,1,9625,34.0,2.6,100.0,29,29,1,1,4.0,100.0,98.86621,85.0,2.0,2.0,75,10.0
5543,0,2,13490,35.0,2.01,95.33333333333333,24,25,142,142,3.6666666666666665,96.16666666666667,97.22184166666666,115.0,3.0,1.55,348,10.0
5544,0,5,29600,35.0,1.2,98.66666666666667,14,14,1,1,2.1666666666666665,98.39297499999999,95.72184166666666,90.0,2.0,2.0,0,10.0
5545,0,2,15600,35.0,3.46,98.0,43,44,3,3,3.5,92.5,96.72184166666666,125.0,1.0,1.0,157,10.0
5546,0,0,3750,35.0,0.71,89.5,8,8,1,1,4.0,94.83333333333333,99.055175,65.0,2.0,2.0,364,9.0
5547,0,0,6000,5.0,2.04,95.66666666666667,24,25,1,1,4.0,100.0,99.055175,75.0,3.0,3.0,116,10.0
5548,0,1,5016,24.0,1.71,99.26875833333334,9,9,1,1,4.0,100.0,99.055175,95.0,1.0,1.0,125,10.0
5549,0,0,1853,35.0,0.74,83.16666666666667,8,9,1,1,2.5,96.13099166666666,99.055175,110.0,30.0,30.0,90,8.0
5550,0,1,9856,35.0,1.84,91.33333333333333,22,23,42,42,4.0,100.0,98.22184166666666,75.0,2.6666666666666665,1.9166666666666667,0,9.0
5551,0,6,54000,34.0,2.188318,95.61255,0,0,1,1,1.0,96.78595,94.33105,250.0,30.0,30.0,0,9.872224000000001
5552,0,1,5735,1.0,2.12,96.33333333333333,18,18,5,1,3.6666666666666665,96.66666666666667,93.44368333333334,75.0,3.3333333333333335,3.0,75,10.0
5553,0,0,3325,5.0,0.68,98.16666666666667,8,8,4,1,3.5,98.33333333333333,93.22184166666666,50.0,3.5,3.0499999999999994,86,10.0
5554,0,5,39567,30.0,0.93,79.33333333333333,11,11,43,43,3.6666666666666665,92.83333333333333,98.72184166666666,104.0,3.0,2.1833333333333336,93,9.0
5555,1,0,6000,22.0,0.27,100.0,3,3,3,3,4.0,100.0,97.86621,75.0,9.4,7.6800000000000015,162,10.0
5556,0,1,11008,35.0,1.52,95.0,16,16,112,111,3.8333333333333335,97.0,98.22184166666666,111.0,2.0,2.0,246,10.0
